player_id;full_name;position;age;height;weight;team;season;season_type;week;solo_tackle;assist_tackle;tackle_with_assist;sack;qb_hit;interception;fumble_forced;defense_snaps;defense_pct;team_defense_snaps;seasons_played
00-0032933;Antonio Hamilton;CB;29.0;72.0;200.0;ARI;2022;REG;8;3.0;0.0;0.0;0.0;0.0;0.0;0;16.0;0.23;70.0;6.0
00-0032933;Antonio Hamilton;CB;29.0;72.0;200.0;ARI;2022;REG;9;1.0;1.0;0.0;0.0;0.0;0.0;0;19.0;0.26;73.0;6.0
00-0032933;Antonio Hamilton;CB;29.0;72.0;200.0;ARI;2022;REG;10;9.0;3.0;1.0;0.0;2.0;0.0;0;54.0;0.9;60.0;6.0
00-0032933;Antonio Hamilton;CB;29.0;72.0;200.0;ARI;2022;REG;11;3.0;0.0;0.0;0.0;0.0;0.0;0;58.0;1.0;58.0;6.0
00-0032933;Antonio Hamilton;CB;29.0;72.0;200.0;ARI;2022;REG;12;5.0;0.0;0.0;0.0;0.0;0.0;0;61.0;0.92;66.0;6.0
00-0032933;Antonio Hamilton;CB;29.0;72.0;200.0;ARI;2022;REG;14;4.0;1.0;0.0;0.0;0.0;0.0;0;59.0;1.0;59.0;6.0
00-0032933;Antonio Hamilton;CB;29.0;72.0;200.0;ARI;2022;REG;16;2.0;2.0;2.0;0.0;0.0;0.0;0;81.0;1.0;81.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;1;1.0;1.0;0.0;0.0;2.0;0.0;0;63.0;1.0;63.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;2;7.0;2.0;1.0;0.0;2.0;0.0;2;61.0;1.0;61.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;3;8.0;2.0;2.0;0.0;0.0;0.0;0;78.0;1.0;78.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;4;8.0;0.0;0.0;0.0;1.0;4.0;0;64.0;1.0;64.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;5;6.0;3.0;2.0;0.0;0.0;2.0;0;65.0;1.0;65.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;6;2.0;1.0;0.0;0.0;0.0;0.0;0;72.0;1.0;72.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;7;3.0;1.0;0.0;0.0;0.0;0.0;0;47.0;1.0;47.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;8;6.0;3.0;0.0;3.0;6.0;2.0;3;71.0;0.99;72.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;9;2.0;0.0;0.0;0.0;0.0;0.0;0;39.0;0.8;49.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;11;2.0;4.0;1.0;0.0;0.0;0.0;0;73.0;1.0;73.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;12;2.0;4.0;1.0;0.0;1.0;0.0;0;57.0;1.0;57.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;13;2.0;3.0;3.0;0.0;1.0;0.0;0;55.0;1.0;55.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;14;5.0;4.0;1.0;3.0;3.0;0.0;0;72.0;1.0;72.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;15;1.0;2.0;0.0;0.0;0.0;0.0;0;74.0;1.0;74.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;16;2.0;4.0;2.0;0.0;1.0;0.0;2;55.0;0.98;56.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;REG;18;1.0;3.0;2.0;0.0;0.0;0.0;0;78.0;1.0;78.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;POST;19;2.0;2.0;0.0;0.0;0.0;0.0;0;68.0;0.99;69.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;POST;20;7.0;2.0;1.0;4.0;4.0;0.0;0;63.0;1.0;63.0;6.0
00-0032939;Vonn Bell;S;28.0;71.0;210.0;CIN;2022;POST;21;5.0;2.0;0.0;0.0;1.0;0.0;0;69.0;1.0;69.0;6.0
00-0032958;Will Parks;S;28.0;72.0;200.0;NYJ;2022;REG;5;1.0;1.0;1.0;0.0;0.0;0.0;0;23.0;0.34;68.0;6.0
00-0032958;Will Parks;S;28.0;72.0;200.0;NYJ;2022;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;7.0;0.11;64.0;6.0
00-0032958;Will Parks;S;28.0;72.0;200.0;NYJ;2022;REG;15;4.0;5.0;3.0;0.0;0.0;0.0;0;68.0;1.0;68.0;6.0
00-0032958;Will Parks;S;28.0;72.0;200.0;NYJ;2022;REG;16;1.0;1.0;1.0;0.0;0.0;0.0;0;69.0;0.96;72.0;6.0
00-0032958;Will Parks;S;28.0;72.0;200.0;NYJ;2022;REG;18;1.0;0.0;0.0;0.0;1.0;0.0;0;25.0;0.38;66.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;1;2.0;7.0;2.0;0.0;0.0;0.0;0;55.0;1.0;55.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;6;4.0;2.0;1.0;0.0;0.0;0.0;0;93.0;1.0;93.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;7;3.0;0.0;0.0;0.0;0.0;0.0;0;59.0;1.0;59.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;8;2.0;3.0;2.0;0.0;0.0;2.0;0;72.0;1.0;72.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;11;1.0;1.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;12;4.0;5.0;4.0;0.0;0.0;0.0;0;66.0;1.0;66.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;13;4.0;2.0;1.0;0.0;2.0;4.0;2;72.0;1.0;72.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;14;4.0;3.0;1.0;0.0;1.0;0.0;0;68.0;1.0;68.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;15;5.0;3.0;1.0;0.0;2.0;4.0;0;65.0;1.0;65.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;16;3.0;6.0;4.0;0.0;0.0;0.0;0;65.0;1.0;65.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;17;1.0;0.0;0.0;0.0;0.0;2.0;0;60.0;1.0;60.0;6.0
00-0032971;Justin Simmons;S;29.0;74.0;215.0;DEN;2022;REG;18;7.0;3.0;0.0;0.0;0.0;0.0;4;68.0;1.0;68.0;6.0
00-0033038;Eric Murray;S;28.0;71.0;199.0;HOU;2022;REG;8;4.0;2.0;1.0;0.0;0.0;0.0;0;29.0;0.5;58.0;6.0
00-0033038;Eric Murray;S;28.0;71.0;199.0;HOU;2022;REG;9;0.0;1.0;1.0;0.0;0.0;0.0;0;9.0;0.14;64.0;6.0
00-0033038;Eric Murray;S;28.0;71.0;199.0;HOU;2022;REG;10;2.0;2.0;0.0;0.0;0.0;0.0;0;13.0;0.19;68.0;6.0
00-0033038;Eric Murray;S;28.0;71.0;199.0;HOU;2022;REG;11;0.0;2.0;0.0;0.0;0.0;0.0;0;9.0;0.13;69.0;6.0
00-0033038;Eric Murray;S;28.0;71.0;199.0;HOU;2022;REG;12;1.0;0.0;0.0;0.0;0.0;0.0;0;9.0;0.12;75.0;6.0
00-0033038;Eric Murray;S;28.0;71.0;199.0;HOU;2022;REG;18;1.0;2.0;2.0;0.0;0.0;0.0;0;23.0;0.32;72.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;1;4.0;3.0;1.0;0.0;0.0;0.0;0;62.0;1.0;62.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;2;4.0;2.0;0.0;0.0;0.0;0.0;0;70.0;1.0;70.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;3;7.0;0.0;0.0;0.0;0.0;0.0;0;72.0;1.0;72.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;4;2.0;2.0;0.0;0.0;0.0;0.0;2;74.0;1.0;74.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;5;4.0;2.0;0.0;0.0;1.0;0.0;0;65.0;1.0;65.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;6;3.0;0.0;0.0;0.0;0.0;0.0;0;71.0;1.0;71.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;7;1.0;1.0;0.0;0.0;0.0;0.0;0;58.0;0.98;59.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;11;3.0;0.0;0.0;0.0;0.0;0.0;0;54.0;0.95;57.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;12;2.0;0.0;0.0;0.0;0.0;0.0;0;64.0;1.0;64.0;6.0
00-0033047;Anthony Brown;CB;29.0;71.0;196.0;DAL;2022;REG;13;3.0;0.0;0.0;0.0;0.0;0.0;0;43.0;0.6;72.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;1;3.0;0.0;0.0;0.0;0.0;1.0;0;57.0;1.0;57.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;2;2.0;2.0;0.0;0.0;0.0;0.0;0;52.0;0.88;59.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;3;4.0;2.0;2.0;0.0;1.0;0.0;0;81.0;0.88;92.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;4;1.0;1.0;0.0;0.0;0.0;0.0;0;40.0;0.62;65.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;6;2.0;1.0;1.0;0.0;0.0;0.0;0;52.0;1.0;52.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;7;2.0;1.0;1.0;0.0;0.0;0.0;0;75.0;1.0;75.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;8;2.0;0.0;0.0;0.0;0.0;0.0;0;60.0;1.0;60.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;9;1.0;1.0;1.0;0.0;0.0;0.0;0;74.0;1.0;74.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;10;2.0;2.0;1.0;0.0;1.0;0.0;0;66.0;0.99;67.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;12;0.0;0.0;0.0;0.0;0.0;0.0;0;61.0;1.0;61.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;13;3.0;2.0;2.0;0.0;1.0;2.0;0;84.0;1.0;84.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;14;2.0;2.0;1.0;0.0;1.0;0.0;0;79.0;0.99;80.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;15;4.0;0.0;0.0;0.0;0.0;0.0;0;78.0;1.0;78.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;16;3.0;2.0;1.0;0.0;0.0;0.0;0;64.0;0.97;66.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;REG;18;2.0;0.0;0.0;0.0;1.0;0.0;0;56.0;1.0;56.0;6.0
00-0033050;Xavien Howard;CB;29.0;73.0;203.0;MIA;2022;POST;19;5.0;0.0;0.0;0.0;0.0;2.0;0;74.0;1.0;74.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;1;5.0;1.0;1.0;0.0;0.0;0.0;0;59.0;1.0;59.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;2;4.0;0.0;0.0;0.0;0.0;2.0;0;61.0;1.0;61.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;3;8.0;2.0;2.0;0.0;0.0;0.0;0;83.0;1.0;83.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;4;2.0;0.0;0.0;0.0;0.0;0.0;0;47.0;0.94;50.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;5;4.0;0.0;0.0;3.0;3.0;0.0;4;49.0;0.89;55.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;6;7.0;0.0;0.0;4.0;4.0;0.0;0;44.0;1.0;44.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;8;1.0;5.0;2.0;0.0;1.0;0.0;2;53.0;1.0;53.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;9;6.0;3.0;2.0;0.0;0.0;0.0;0;84.0;1.0;84.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;10;5.0;1.0;1.0;0.0;0.0;0.0;0;67.0;0.99;68.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;11;5.0;2.0;1.0;0.0;0.0;0.0;0;56.0;0.98;57.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;12;2.0;4.0;1.0;0.0;0.0;0.0;0;76.0;1.0;76.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;13;3.0;3.0;2.0;0.0;0.0;0.0;0;66.0;0.99;67.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;14;3.0;3.0;1.0;0.0;1.0;0.0;0;60.0;1.0;60.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;15;2.0;5.0;4.0;0.0;0.0;0.0;2;71.0;1.0;71.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;16;4.0;1.0;0.0;0.0;0.0;2.0;0;67.0;1.0;67.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;17;1.0;2.0;2.0;0.0;0.0;0.0;0;64.0;1.0;64.0;6.0
00-0033055;Jalen Ramsey;CB;28.0;73.0;208.0;LA;2022;REG;18;9.0;0.0;0.0;0.0;2.0;4.0;0;70.0;1.0;70.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;1;3.0;1.0;1.0;0.0;0.0;0.0;0;70.0;1.0;70.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;2;3.0;1.0;0.0;0.0;2.0;0.0;0;61.0;1.0;61.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;3;5.0;1.0;0.0;0.0;0.0;0.0;0;64.0;0.91;70.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;4;2.0;1.0;0.0;0.0;0.0;0.0;0;61.0;1.0;61.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;5;2.0;1.0;1.0;0.0;0.0;0.0;0;64.0;1.0;64.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;6;5.0;0.0;0.0;0.0;0.0;0.0;0;72.0;1.0;72.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;7;2.0;1.0;0.0;0.0;0.0;0.0;0;54.0;1.0;54.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;8;3.0;0.0;0.0;0.0;2.0;0.0;0;58.0;1.0;58.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;9;3.0;2.0;2.0;0.0;0.0;0.0;0;66.0;1.0;66.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;10;0.0;0.0;0.0;0.0;0.0;0.0;0;50.0;1.0;50.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;11;2.0;2.0;0.0;0.0;1.0;2.0;0;56.0;1.0;56.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;12;1.0;1.0;0.0;0.0;0.0;2.0;0;56.0;0.98;57.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;13;2.0;2.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;15;1.0;2.0;1.0;0.0;0.0;0.0;0;63.0;1.0;63.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;17;2.0;1.0;0.0;0.0;0.0;0.0;0;57.0;1.0;57.0;6.0
00-0033084;Kendall Fuller;CB;27.0;71.0;198.0;WAS;2022;REG;18;0.0;1.0;0.0;0.0;0.0;2.0;0;61.0;0.91;67.0;6.0
00-0033107;William Jackson;CB;29.0;72.0;196.0;WAS;2022;REG;1;8.0;1.0;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;6.0
00-0033107;William Jackson;CB;29.0;72.0;196.0;WAS;2022;REG;2;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;6.0
00-0033107;William Jackson;CB;29.0;72.0;196.0;WAS;2022;REG;4;5.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;6.0
00-0033107;William Jackson;CB;29.0;72.0;196.0;WAS;2022;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;1;6.0;6.0;4.0;0.0;2.0;0.0;0;59.0;0.98;60.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;2;4.0;3.0;3.0;0.0;0.0;0.0;0;52.0;0.76;68.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;3;3.0;3.0;1.0;0.0;0.0;2.0;0;70.0;1.0;70.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;4;1.0;5.0;2.0;0.0;0.0;0.0;0;66.0;1.0;66.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;5;5.0;3.0;1.0;0.0;0.0;0.0;0;63.0;1.0;63.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;7;1.0;3.0;2.0;0.0;0.0;0.0;0;64.0;1.0;64.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;8;3.0;1.0;0.0;0.0;1.0;0.0;0;54.0;1.0;54.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;9;6.0;6.0;0.0;0.0;1.0;0.0;0;100.0;1.0;100.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;10;0.0;3.0;2.0;0.0;0.0;0.0;0;80.0;1.0;80.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;11;5.0;1.0;1.0;0.0;0.0;0.0;0;61.0;1.0;61.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;12;5.0;2.0;0.0;0.0;0.0;0.0;0;70.0;1.0;70.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;13;4.0;3.0;0.0;0.0;0.0;0.0;0;67.0;0.92;73.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;14;1.0;2.0;2.0;0.0;0.0;0.0;0;72.0;1.0;72.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;15;5.0;2.0;0.0;0.0;1.0;2.0;0;71.0;1.0;71.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;16;5.0;4.0;2.0;0.0;1.0;0.0;0;67.0;1.0;67.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;17;8.0;2.0;0.0;0.0;0.0;4.0;0;74.0;0.92;80.0;6.0
00-0033132;Kevin Byard;S;29.0;71.0;212.0;TEN;2022;REG;18;3.0;1.0;0.0;0.0;0.0;0.0;0;49.0;1.0;49.0;6.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;1;5.0;3.0;1.0;0.0;1.0;0.0;0;84.0;1.0;84.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;2;3.0;4.0;1.0;0.0;0.0;0.0;0;56.0;0.79;71.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;3;4.0;0.0;0.0;0.0;0.0;2.0;0;65.0;0.98;66.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;4;1.0;2.0;0.0;0.0;0.0;2.0;0;64.0;1.0;64.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;5;3.0;0.0;0.0;0.0;0.0;0.0;0;63.0;1.0;63.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;6;0.0;1.0;1.0;0.0;0.0;0.0;0;65.0;1.0;65.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;7;3.0;2.0;1.0;0.0;0.0;0.0;0;60.0;1.0;60.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;8;0.0;0.0;0.0;0.0;0.0;0.0;0;51.0;0.75;68.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;9;8.0;2.0;1.0;4.0;5.0;0.0;0;51.0;1.0;51.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;11;2.0;2.0;2.0;0.0;0.0;2.0;0;57.0;1.0;57.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;12;6.0;4.0;2.0;4.0;4.0;0.0;0;57.0;0.9;63.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;13;7.0;2.0;2.0;3.0;3.0;0.0;0;53.0;1.0;53.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;14;5.0;1.0;0.0;0.0;0.0;0.0;0;55.0;1.0;55.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;15;5.0;1.0;1.0;0.0;0.0;0.0;0;66.0;1.0;66.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;16;7.0;0.0;0.0;0.0;0.0;0.0;2;71.0;1.0;71.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;REG;18;2.0;0.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;5.0
00-0033281;Marlon Humphrey;CB;26.0;72.0;203.0;BAL;2022;POST;19;6.0;0.0;0.0;0.0;0.0;0.0;0;56.0;0.97;58.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;1;4.0;4.0;2.0;0.0;0.0;0.0;2;84.0;1.0;84.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;2;5.0;0.0;0.0;0.0;0.0;0.0;0;71.0;1.0;71.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;3;6.0;2.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;4;3.0;3.0;0.0;0.0;1.0;0.0;0;64.0;1.0;64.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;5;2.0;5.0;1.0;0.0;0.0;0.0;0;63.0;1.0;63.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;6;3.0;3.0;3.0;0.0;0.0;0.0;0;65.0;1.0;65.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;7;4.0;5.0;2.0;0.0;0.0;0.0;0;60.0;1.0;60.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;8;2.0;1.0;0.0;0.0;0.0;0.0;0;68.0;1.0;68.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;51.0;1.0;51.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;11;2.0;1.0;1.0;0.0;0.0;0.0;0;57.0;1.0;57.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;12;4.0;3.0;0.0;0.0;0.0;0.0;0;63.0;1.0;63.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;13;2.0;6.0;4.0;0.0;0.0;0.0;0;53.0;1.0;53.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;14;4.0;2.0;1.0;0.0;2.0;0.0;0;55.0;1.0;55.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;15;2.0;2.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;16;2.0;5.0;2.0;0.0;1.0;0.0;0;71.0;1.0;71.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;17;2.0;8.0;5.0;0.0;0.0;0.0;0;70.0;1.0;70.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;REG;18;1.0;2.0;1.0;0.0;0.0;0.0;0;66.0;1.0;66.0;5.0
00-0033294;Chuck Clark;S;27.0;72.0;209.0;BAL;2022;POST;19;2.0;1.0;1.0;0.0;0.0;0.0;0;58.0;1.0;58.0;5.0
00-0033393;Kenny Moore;CB;27.0;69.0;190.0;IND;2022;REG;1;4.0;3.0;3.0;0.0;1.0;0.0;0;70.0;1.0;70.0;5.0
00-0033393;Kenny Moore;CB;27.0;69.0;190.0;IND;2022;REG;2;4.0;1.0;0.0;0.0;0.0;0.0;0;71.0;1.0;71.0;5.0
00-0033393;Kenny Moore;CB;27.0;69.0;190.0;IND;2022;REG;3;2.0;0.0;0.0;0.0;0.0;0.0;0;61.0;0.97;63.0;5.0
